EmployeeID,Age,Attrition,BusinessTravel,Department,JobRole,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1910,48,No,Travel_Rarely,Sales,Sales Executive,18,3,Life Sciences,2,Female,2,2,Divorced,9296,5,No,11,3,2,13,3,3,10,0,0
1911,38,No,Non-Travel,Research & Development,Laboratory Technician,3,4,Human Resources,2,Male,2,3,Married,8046,3,No,15,3,0,4,2,1,2,2,0
1912,28,No,Travel_Rarely,Research & Development,Manufacturing Director,13,4,Life Sciences,2,Male,1,2,Single,4264,5,No,11,3,0,10,1,3,10,1,1
1913,33,No,Travel_Rarely,Research & Development,Manufacturing Director,21,3,Human Resources,4,Female,2,1,Single,3936,5,No,11,3,0,7,1,3,5,1,1
1914,45,No,Non-Travel,Research & Development,Manager,6,4,Medical,2,Female,3,4,Married,9020,2,No,16,3,0,2,1,1,0,0,0
1915,37,Yes,Travel_Rarely,Sales,Manager,11,4,Human Resources,3,Male,1,3,Divorced,4838,6,No,11,4,1,16,2,1,16,0,0
1916,38,No,Travel_Rarely,Sales,Sales Executive,5,1,Life Sciences,2,Female,1,3,Married,6284,0,No,11,3,1,5,4,4,5,1,5
1917,41,No,Travel_Rarely,Research & Development,Laboratory Technician,10,3,Life Sciences,4,Female,2,2,Divorced,5911,1,No,16,3,0,0,4,3,0,0,0
1918,43,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Other,1,Male,1,4,Married,6820,3,Yes,13,3,1,5,4,3,2,2,0
1919,30,No,Travel_Rarely,Sales,Sales Executive,10,3,Human Resources,1,Female,3,4,Married,10366,3,No,11,4,0,8,0,2,7,2,3
1920,28,No,Travel_Rarely,Research & Development,Laboratory Technician,21,3,Medical,2,Male,4,2,Divorced,12204,4,No,15,3,0,1,5,3,0,0,0
1921,35,No,Non-Travel,Research & Development,Manufacturing Director,2,3,Other,3,Female,1,4,Single,3516,0,No,13,4,2,10,4,3,9,1,3
1922,38,Yes,Travel_Rarely,Sales,Manager,3,3,Human Resources,2,Female,1,3,Single,4930,4,No,18,3,2,2,2,3,1,0,1
1923,38,No,Travel_Rarely,Research & Development,Manager,7,2,Other,2,Male,3,4,Married,10735,3,No,16,3,0,8,2,2,3,3,3
1924,45,No,Travel_Frequently,Research & Development,Manufacturing Director,19,1,Other,1,Female,3,4,Divorced,6896,2,No,16,3,1,10,2,3,9,2,1
1925,41,No,Travel_Rarely,Research & Development,Manager,2,4,Other,4,Female,5,3,Divorced,13245,2,No,21,3,2,2,4,3,2,2,0
1926,33,No,Travel_Rarely,Research & Development,Healthcare Representative,6,3,Human Resources,4,Male,1,3,Single,3685,1,No,19,3,0,6,3,3,4,1,4
1927,37,Yes,Travel_Frequently,Research & Development,Manager,3,3,Technical Degree,2,Male,5,2,Married,15051,0,Yes,15,4,0,16,2,3,5,2,0
1928,21,No,Travel_Frequently,Sales,Manager,7,3,Life Sciences,1,Male,2,3,Married,5869,3,Yes,12,3,1,3,1,3,3,1,0
1929,40,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Marketing,2,Male,1,4,Divorced,4611,1,No,11,4,1,3,3,1,2,2,0
1930,45,No,Travel_Rarely,Research & Development,Laboratory Technician,4,2,Other,3,Male,3,2,Married,8098,3,No,16,4,2,2,4,3,0,0,0
1931,38,Yes,Travel_Rarely,Sales,Sales Executive,8,1,Human Resources,1,Male,1,2,Married,6105,3,Yes,16,3,1,20,2,3,12,3,1
1932,19,No,Travel_Frequently,Sales,Manager,5,3,Human Resources,2,Female,1,4,Single,3315,3,No,14,4,0,1,0,4,1,0,1
1933,36,No,Travel_Frequently,Research & Development,Manufacturing Director,29,2,Medical,4,Male,3,4,Single,10642,2,No,13,3,1,15,3,3,12,3,1
1934,51,No,Travel_Rarely,Research & Development,Laboratory Technician,24,3,Life Sciences,2,Male,1,2,Married,3348,3,No,16,3,1,5,4,3,0,0,0
1935,37,No,Travel_Rarely,Research & Development,Laboratory Technician,6,3,Life Sciences,4,Female,2,4,Married,8777,1,Yes,12,3,0,11,5,3,0,0,0
1936,26,Yes,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Technical Degree,2,Female,2,3,Married,7547,1,No,13,3,0,8,1,2,7,4,1
1937,42,No,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Human Resources,2,Male,3,4,Married,8544,1,No,15,3,1,3,3,3,2,1,2
1938,40,No,Travel_Frequently,Research & Development,Laboratory Technician,23,3,Life Sciences,2,Male,3,3,Married,11955,4,No,13,3,1,3,3,3,1,1,1
1939,34,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Medical,2,Female,5,1,Single,15435,4,Yes,11,3,0,15,3,4,13,5,1
1940,23,Yes,Travel_Frequently,Research & Development,Manufacturing Director,5,3,Other,3,Male,4,1,Married,12552,1,Yes,12,3,0,3,2,3,0,0,0
1941,54,Yes,Travel_Rarely,Research & Development,Manufacturing Director,3,2,Medical,1,Male,2,1,Married,8514,6,Yes,19,3,1,15,3,3,14,1,1
1942,40,No,Travel_Frequently,Human Resources,Human Resources,1,4,Other,4,Male,3,2,Married,9407,4,No,12,3,0,10,3,2,2,2,0
1943,34,Yes,Travel_Rarely,Research & Development,Manager,5,3,Life Sciences,2,Female,1,4,Married,3530,3,Yes,13,3,2,0,6,2,0,0,0
1944,27,No,Travel_Rarely,Research & Development,Manager,10,3,Life Sciences,1,Female,4,2,Divorced,9547,4,No,20,3,0,5,4,3,2,1,2
1945,27,No,Travel_Rarely,Research & Development,Manufacturing Director,9,3,Life Sciences,3,Male,1,2,Single,6560,3,No,18,3,2,3,3,1,0,0,0
1946,29,No,Travel_Rarely,Research & Development,Healthcare Representative,13,3,Life Sciences,4,Male,1,1,Married,5008,1,No,13,3,0,9,4,3,3,3,1
1947,39,No,Travel_Frequently,Research & Development,Research Scientist,1,3,Human Resources,4,Female,3,2,Married,9772,2,No,13,3,2,2,2,3,1,1,1
1948,50,No,Travel_Rarely,Sales,Manager,4,5,Medical,2,Female,3,4,Single,7616,1,No,14,3,2,8,1,3,3,0,3
1949,30,Yes,Travel_Rarely,Sales,Manager,1,1,Medical,2,Female,5,1,Divorced,11158,4,Yes,13,3,1,6,2,1,3,3,3
1950,44,No,Travel_Rarely,Research & Development,Laboratory Technician,19,2,Other,2,Female,2,3,Single,10166,2,No,18,3,0,10,2,4,0,0,0
1951,18,Yes,Travel_Rarely,Research & Development,Healthcare Representative,9,1,Technical Degree,4,Male,5,4,Married,12285,2,No,11,3,0,0,4,3,0,0,0
1952,33,No,Travel_Rarely,Sales,Sales Representative,19,2,Human Resources,3,Female,3,3,Divorced,10597,3,No,20,3,1,6,2,4,4,2,4
1953,49,No,Travel_Rarely,Sales,Manager,29,3,Medical,4,Female,1,2,Single,5040,4,No,15,3,1,8,3,3,4,2,3
1954,29,Yes,Travel_Rarely,Human Resources,Manager,18,4,Life Sciences,1,Female,2,1,Married,4578,2,No,19,3,2,3,5,3,2,2,2
1955,46,No,Travel_Rarely,Research & Development,Research Scientist,10,3,Human Resources,3,Female,1,1,Divorced,2414,5,No,11,3,2,1,1,2,0,0,0
1956,34,No,Travel_Rarely,Research & Development,Healthcare Representative,2,1,Marketing,3,Male,1,2,Divorced,7458,2,No,11,3,0,10,2,4,5,0,5
1957,34,No,Travel_Rarely,Sales,Sales Executive,11,4,Technical Degree,3,Male,1,3,Married,3430,3,No,19,3,0,5,3,2,5,0,2
1958,39,Yes,Travel_Rarely,Research & Development,Manager,3,3,Medical,1,Male,1,3,Married,4441,6,Yes,11,3,1,4,6,4,2,0,1
1959,38,No,Travel_Rarely,Research & Development,Manufacturing Director,13,3,Life Sciences,4,Male,4,1,Married,13227,2,No,11,3,0,16,2,3,5,1,0
1960,48,No,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Technical Degree,4,Female,1,1,Married,3469,0,Yes,15,3,1,3,1,2,3,3,0
1961,27,No,Non-Travel,Research & Development,Research Scientist,2,1,Medical,2,Female,3,4,Single,9438,6,No,16,3,0,2,3,3,2,0,2
1962,44,No,Travel_Frequently,Research & Development,Manufacturing Director,18,4,Other,4,Male,4,1,Married,11447,4,Yes,11,3,1,6,5,1,1,1,1
1963,33,No,Travel_Frequently,Research & Development,Manager,9,3,Human Resources,2,Female,1,1,Single,7082,1,No,19,4,0,10,2,3,3,3,2
1964,32,No,Travel_Rarely,Sales,Manager,2,3,Other,2,Male,1,4,Divorced,4715,6,No,12,3,2,11,1,3,10,4,2
1965,32,No,Travel_Rarely,Human Resources,Manager,7,2,Medical,4,Female,3,3,Divorced,8684,3,Yes,17,3,2,9,1,3,7,5,3
1966,54,No,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Human Resources,1,Male,3,4,Single,12154,4,No,12,3,0,6,2,3,5,2,3
1967,45,No,Travel_Rarely,Sales,Sales Representative,5,2,Marketing,4,Female,4,3,Married,7548,1,No,16,3,0,1,3,3,0,0,0
1968,33,No,Travel_Rarely,Research & Development,Healthcare Representative,6,3,Human Resources,3,Female,1,3,Divorced,5114,1,No,16,3,3,15,5,3,15,3,0
1969,47,Yes,Travel_Rarely,Research & Development,Manager,2,4,Technical Degree,3,Male,3,3,Married,7651,0,Yes,13,3,0,12,2,2,12,1,1
1970,38,No,Non-Travel,Research & Development,Manager,5,3,Marketing,4,Female,1,4,Married,6304,3,No,17,4,1,1,2,3,0,0,0
1971,36,Yes,Travel_Rarely,Sales,Sales Executive,4,3,Human Resources,3,Female,3,3,Married,11338,3,No,11,3,1,0,3,3,0,0,0
1972,48,No,Travel_Rarely,Research & Development,Laboratory Technician,16,1,Human Resources,3,Female,3,3,Single,9434,3,No,15,3,0,24,5,3,12,2,3
1973,29,No,Travel_Rarely,Sales,Sales Representative,5,4,Life Sciences,3,Male,2,4,Married,5223,4,No,14,3,0,8,3,3,8,8,6
1974,50,No,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Other,4,Male,2,2,Married,6174,2,No,15,4,0,0,6,3,0,0,0
1975,46,No,Travel_Rarely,Research & Development,Manufacturing Director,10,4,Marketing,3,Male,1,1,Married,6333,6,Yes,14,3,0,0,1,3,0,0,0
1976,28,No,Travel_Rarely,Research & Development,Manufacturing Director,10,2,Technical Degree,2,Female,4,3,Married,9661,3,No,11,3,0,10,5,3,10,0,9
1977,41,No,Travel_Rarely,Research & Development,Manager,13,2,Marketing,4,Male,2,2,Married,11203,1,No,13,3,1,8,3,2,7,0,5
1978,38,No,Travel_Rarely,Research & Development,Laboratory Technician,12,4,Medical,2,Male,3,4,Single,9363,4,No,16,3,1,1,1,2,1,1,1
1979,46,No,Travel_Rarely,Research & Development,Manufacturing Director,22,3,Other,1,Male,1,4,Married,4218,0,Yes,16,3,0,23,2,3,17,2,0
1980,58,Yes,Travel_Rarely,Sales,Manager,4,4,Marketing,1,Male,1,1,Married,8351,2,No,11,4,1,5,3,3,5,1,5
1981,48,No,Non-Travel,Sales,Sales Executive,13,3,Human Resources,3,Male,2,4,Married,4397,0,No,13,3,0,3,1,3,1,1,1
1982,42,No,Travel_Frequently,Research & Development,Laboratory Technician,11,2,Other,4,Female,3,2,Single,9623,1,No,13,3,1,4,2,1,4,1,1
1983,53,No,Travel_Rarely,Research & Development,Manager,3,2,Technical Degree,4,Female,1,1,Single,3874,6,No,18,4,1,2,2,3,1,1,1
1984,18,Yes,Travel_Rarely,Research & Development,Manufacturing Director,10,4,Life Sciences,4,Female,2,3,Single,5384,1,Yes,18,3,1,0,2,3,0,0,0
1985,30,No,Non-Travel,Research & Development,Healthcare Representative,4,4,Life Sciences,1,Male,4,4,Single,10512,3,No,21,4,0,0,2,2,0,0,0
1986,32,No,Travel_Rarely,Research & Development,Research Scientist,10,3,Marketing,3,Male,4,2,Married,8661,3,No,13,3,0,5,3,3,1,1,0
1987,27,Yes,Travel_Frequently,Research & Development,Research Scientist,11,4,Life Sciences,2,Male,1,3,Married,6545,0,No,13,4,1,9,3,2,1,0,1
1988,39,No,Travel_Rarely,Research & Development,Manufacturing Director,16,4,Medical,2,Female,2,3,Married,6237,2,No,19,3,1,11,2,4,8,2,1
1989,38,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Other,4,Male,2,3,Single,9557,2,No,11,3,0,8,2,3,7,1,0
1990,52,No,Travel_Frequently,Research & Development,Research Scientist,29,4,Technical Degree,3,Male,1,3,Single,3186,6,No,16,4,0,9,3,4,3,2,0
1991,39,Yes,Travel_Rarely,Sales,Manager,10,4,Other,1,Female,2,4,Single,7434,1,Yes,16,3,1,10,2,2,5,3,1
1992,49,No,Travel_Rarely,Sales,Sales Executive,17,2,Medical,4,Male,1,4,Married,4246,1,No,11,4,1,4,4,2,4,0,4
1993,41,No,Travel_Rarely,Sales,Sales Representative,5,3,Human Resources,4,Female,3,4,Divorced,7703,1,No,14,3,1,6,3,4,6,2,3
1994,35,Yes,Travel_Rarely,Sales,Sales Executive,5,4,Marketing,4,Male,5,4,Married,12074,1,No,20,3,0,1,5,2,0,0,0
1995,31,No,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Marketing,1,Female,4,4,Married,10984,4,Yes,11,3,0,8,1,2,6,6,2
1996,38,No,Travel_Rarely,Sales,Sales Executive,1,2,Human Resources,4,Male,3,3,Single,9206,3,Yes,14,4,0,8,3,3,7,3,0
1997,49,No,Travel_Rarely,Research & Development,Manufacturing Director,6,3,Other,4,Female,2,3,Divorced,6949,5,No,19,3,1,5,4,2,4,1,2
1998,35,No,Travel_Rarely,Sales,Sales Representative,14,3,Other,1,Male,1,1,Married,7057,3,No,18,3,1,9,2,3,9,0,4
1999,45,Yes,Travel_Rarely,Research & Development,Healthcare Representative,21,3,Medical,2,Female,4,2,Married,11070,1,No,15,4,0,17,4,3,2,1,1
2000,41,No,Travel_Frequently,Research & Development,Manager,2,3,Marketing,3,Male,1,2,Married,6824,1,No,16,3,0,0,3,3,0,0,0
2001,51,No,Travel_Rarely,Research & Development,Healthcare Representative,3,4,Medical,2,Female,1,4,Married,4689,3,Yes,15,3,0,3,2,3,3,0,3
2002,45,No,Travel_Rarely,Research & Development,Manufacturing Director,8,3,Medical,2,Male,4,3,Married,13458,4,No,11,4,2,9,3,1,6,0,0
2003,25,Yes,Travel_Rarely,Research & Development,Manufacturing Director,4,5,Marketing,2,Male,1,3,Single,2400,2,Yes,18,3,2,4,2,2,3,3,0
2004,28,No,Travel_Frequently,Sales,Manager,10,3,Medical,4,Female,1,1,Single,4135,3,No,17,3,2,10,0,4,10,1,0
2005,39,Yes,Travel_Rarely,Research & Development,Manager,12,3,Other,2,Male,1,2,Single,3204,5,No,14,3,1,4,5,1,2,2,0
2006,36,No,Travel_Rarely,Research & Development,Manufacturing Director,1,1,Medical,2,Male,2,2,Single,5016,3,No,16,3,3,2,2,3,2,2,2
2007,42,No,Travel_Rarely,Research & Development,Healthcare Representative,29,3,Technical Degree,2,Male,2,1,Single,10876,1,No,19,3,2,5,2,2,0,0,0
2008,40,Yes,Travel_Rarely,Research & Development,Manager,6,3,Other,3,Male,2,3,Married,5282,2,Yes,14,4,0,1,3,2,0,0,0
2009,44,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3,Female,3,2,Married,10197,2,No,12,3,1,15,2,3,2,2,2
2010,35,No,Travel_Rarely,Research & Development,Research Scientist,8,1,Other,2,Female,3,3,Married,7843,1,No,19,3,1,5,4,3,2,2,2
2011,30,No,Travel_Rarely,Sales,Manager,2,3,Medical,4,Male,1,1,Single,6091,2,No,16,3,1,12,4,3,12,1,1
2012,37,Yes,Non-Travel,Research & Development,Manager,11,3,Human Resources,2,Male,5,1,Single,12745,3,Yes,24,3,0,13,6,1,6,2,0
2013,45,Yes,Non-Travel,Sales,Manager,9,4,Human Resources,3,Male,1,1,Single,3104,3,No,18,4,0,3,4,3,1,1,1
2014,35,No,Travel_Rarely,Sales,Sales Representative,3,1,Marketing,4,Male,5,2,Married,11584,3,No,11,3,1,4,3,2,3,0,1
2015,35,Yes,Travel_Rarely,Sales,Sales Executive,15,4,Life Sciences,4,Male,3,3,Single,9553,3,Yes,18,3,3,3,2,3,2,2,2
2016,31,No,Non-Travel,Research & Development,Healthcare Representative,4,3,Human Resources,3,Male,1,2,Single,8341,1,No,15,3,0,7,5,2,5,0,4
2017,38,Yes,Travel_Rarely,Research & Development,Healthcare Representative,11,1,Technical Degree,3,Male,1,1,Married,1348,4,Yes,17,3,1,6,2,2,5,3,0
2018,28,No,Travel_Rarely,Research & Development,Healthcare Representative,7,4,Other,4,Male,4,4,Divorced,10748,5,No,15,3,0,0,3,2,0,0,0
2019,33,No,Travel_Frequently,Sales,Manager,15,2,Marketing,3,Female,3,3,Single,8890,4,No,14,3,1,2,4,3,1,1,0
2020,36,Yes,Travel_Frequently,Research & Development,Manager,14,3,Technical Degree,2,Male,1,4,Married,4181,4,Yes,19,3,1,0,3,1,0,0,0
2021,43,No,Travel_Rarely,Research & Development,Research Scientist,9,4,Human Resources,1,Female,1,1,Single,3750,2,No,15,3,1,7,0,3,5,3,1
2022,41,No,Travel_Rarely,Research & Development,Research Scientist,15,4,Life Sciences,3,Male,1,4,Married,7131,2,Yes,11,3,0,2,3,1,0,0,0
2023,27,No,Travel_Rarely,Research & Development,Research Scientist,7,3,Other,4,Female,4,3,Single,10096,1,Yes,19,3,1,3,0,4,0,0,0
2024,31,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,3,Male,3,1,Single,6039,3,Yes,11,3,0,8,2,2,6,6,1
2025,36,Yes,Travel_Rarely,Research & Development,Healthcare Representative,4,4,Medical,3,Female,5,1,Married,13579,3,Yes,17,3,1,0,2,2,0,0,0
2026,20,No,Travel_Rarely,Sales,Sales Representative,16,4,Human Resources,4,Male,3,2,Divorced,9749,3,No,18,3,0,2,2,3,0,0,0
2027,18,No,Travel_Rarely,Sales,Manager,12,3,Technical Degree,3,Male,5,3,Divorced,11582,1,No,11,4,2,0,3,4,0,0,0
2028,43,Yes,Travel_Rarely,Sales,Manager,23,4,Technical Degree,4,Male,1,2,Single,8625,2,Yes,15,3,1,7,2,3,5,1,1
2029,20,No,Travel_Frequently,Sales,Sales Representative,3,3,Human Resources,3,Male,2,3,Married,8377,2,No,11,3,0,2,1,3,2,1,2
2030,45,No,Travel_Rarely,Research & Development,Healthcare Representative,4,4,Technical Degree,4,Female,1,4,Married,4266,4,No,16,4,0,14,2,3,2,1,2
2031,39,No,Travel_Rarely,Research & Development,Manufacturing Director,5,4,Human Resources,2,Female,2,1,Married,7070,1,No,11,3,1,16,2,3,8,2,0
2032,36,No,Travel_Frequently,Sales,Sales Executive,10,3,Marketing,1,Male,1,1,Divorced,6461,2,No,19,3,1,12,2,4,8,0,2
2033,34,No,Non-Travel,Sales,Sales Representative,1,3,Medical,3,Female,5,3,Single,16063,4,No,12,3,1,9,3,3,9,0,0
2034,36,No,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Life Sciences,3,Male,2,1,Divorced,6221,4,No,15,4,0,12,2,3,2,1,2
2035,26,No,Travel_Rarely,Sales,Manager,2,3,Medical,2,Female,3,4,Single,10002,4,Yes,14,3,1,6,2,2,4,1,4
2036,46,No,Travel_Rarely,Sales,Sales Executive,2,3,Technical Degree,3,Male,1,2,Single,6540,2,No,11,4,1,18,4,1,18,0,1
2037,47,No,Travel_Frequently,Research & Development,Manager,6,4,Human Resources,2,Male,2,3,Single,7287,3,Yes,11,3,0,17,5,2,7,2,6
2038,32,No,Travel_Rarely,Sales,Sales Representative,6,3,Other,4,Male,4,4,Married,15743,1,No,15,3,0,4,2,3,3,0,3
2039,42,Yes,Travel_Rarely,Research & Development,Manager,2,5,Technical Degree,4,Female,4,4,Married,11014,2,Yes,12,3,2,2,3,4,1,0,0
2040,21,No,Travel_Rarely,Research & Development,Healthcare Representative,6,2,Human Resources,2,Female,1,3,Single,5872,2,Yes,14,4,1,3,3,4,2,1,1
2041,25,Yes,Travel_Rarely,Sales,Manager,6,3,Marketing,1,Male,3,1,Single,9845,4,Yes,12,3,2,0,1,3,0,0,0
2042,34,Yes,Travel_Rarely,Sales,Sales Executive,19,3,Medical,1,Male,3,3,Married,8358,1,No,12,3,0,3,2,2,2,2,2
2043,26,Yes,Travel_Frequently,Research & Development,Laboratory Technician,5,3,Human Resources,1,Male,2,3,Married,7356,2,Yes,17,3,0,8,4,3,3,1,3
2044,47,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Human Resources,4,Male,2,1,Single,6853,2,Yes,20,3,1,2,0,2,0,0,0
2045,48,No,Travel_Frequently,Research & Development,Manager,17,4,Marketing,2,Female,1,2,Married,3780,2,No,18,3,0,4,4,2,1,1,1
2046,37,No,Travel_Rarely,Sales,Manager,9,3,Technical Degree,4,Female,2,1,Married,7709,3,No,11,4,0,5,3,3,0,0,0
2047,39,No,Non-Travel,Sales,Sales Executive,10,3,Other,3,Female,5,2,Divorced,12329,4,No,14,3,0,6,0,3,4,2,0
2048,41,No,Non-Travel,Research & Development,Healthcare Representative,29,3,Other,4,Male,1,4,Married,5299,6,Yes,20,3,1,13,2,4,11,2,9
2049,26,No,Travel_Rarely,Human Resources,Manager,7,3,Other,4,Male,2,4,Divorced,6393,1,No,11,3,0,1,3,2,1,1,0
2050,34,No,Travel_Rarely,Human Resources,Human Resources,6,2,Other,2,Female,2,3,Married,6390,2,No,11,3,0,8,3,1,8,0,6
2051,27,No,Non-Travel,Research & Development,Research Scientist,11,3,Technical Degree,4,Male,2,1,Single,9385,5,No,16,3,0,1,2,2,0,0,0
2052,46,Yes,Travel_Rarely,Research & Development,Healthcare Representative,3,4,Technical Degree,4,Female,3,3,Single,11638,1,Yes,11,3,0,12,1,3,3,1,2
2053,49,No,Travel_Rarely,Research & Development,Manufacturing Director,1,4,Marketing,2,Male,2,1,Married,6402,2,No,14,4,0,4,0,3,3,1,1
2054,54,No,Travel_Rarely,Research & Development,Manager,17,3,Human Resources,3,Female,1,3,Single,4622,1,No,14,3,0,10,2,3,8,1,0
2055,54,No,Travel_Frequently,Sales,Sales Representative,28,4,Medical,3,Female,2,1,Single,8901,2,No,12,3,0,3,1,4,3,2,0
2056,40,No,Travel_Frequently,Research & Development,Laboratory Technician,11,3,Other,2,Male,2,4,Single,10515,3,No,16,3,2,8,3,4,7,1,4
2057,39,No,Travel_Rarely,Sales,Manager,6,3,Medical,1,Male,2,2,Single,8266,3,No,15,3,0,7,5,2,7,2,7
2058,35,No,Travel_Rarely,Sales,Sales Representative,1,2,Life Sciences,4,Female,1,4,Married,5620,4,No,15,4,0,4,2,2,2,2,0
2059,38,No,Travel_Rarely,Sales,Sales Representative,11,3,Marketing,3,Female,1,3,Married,4339,4,No,16,3,2,12,4,3,12,1,5
2060,30,No,Travel_Rarely,Research & Development,Research Scientist,12,2,Life Sciences,2,Female,3,1,Married,8480,2,Yes,15,3,1,6,4,4,6,2,1
2061,49,No,Travel_Rarely,Research & Development,Healthcare Representative,22,2,Other,1,Male,1,3,Married,5095,1,No,14,3,1,3,2,2,0,0,0
2062,43,No,Travel_Frequently,Research & Development,Manufacturing Director,6,4,Marketing,2,Male,2,3,Married,10100,3,No,17,3,0,10,2,3,3,1,1
2063,41,No,Travel_Rarely,Research & Development,Manufacturing Director,29,4,Human Resources,2,Female,4,4,Single,8105,2,No,13,4,0,9,5,3,8,1,0
2064,26,No,Travel_Rarely,Research & Development,Laboratory Technician,4,4,Human Resources,4,Male,2,3,Divorced,5647,1,Yes,11,3,2,3,3,3,1,0,0
2065,49,No,Non-Travel,Sales,Manager,1,5,Other,4,Male,3,4,Married,8121,2,No,11,3,0,10,5,2,10,0,3
2066,43,No,Travel_Rarely,Sales,Manager,29,1,Technical Degree,2,Male,3,4,Single,7550,4,No,13,3,1,8,4,1,5,1,0
2067,34,No,Travel_Rarely,Research & Development,Laboratory Technician,2,4,Marketing,2,Male,2,2,Single,9090,2,Yes,16,3,1,1,2,3,0,0,0
2068,35,No,Travel_Rarely,Research & Development,Manager,5,3,Other,4,Female,3,3,Single,6988,1,No,17,3,0,3,0,1,3,2,0
2069,42,Yes,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Marketing,1,Male,4,3,Married,9051,4,No,16,3,0,0,2,2,0,0,0
2070,42,No,Travel_Rarely,Research & Development,Manufacturing Director,15,4,Other,3,Female,1,4,Married,6652,2,No,11,3,0,7,4,3,6,2,1
2071,31,Yes,Travel_Rarely,Research & Development,Research Scientist,2,2,Human Resources,3,Female,1,3,Single,2061,1,Yes,11,3,1,13,2,3,13,2,6
2072,32,No,Non-Travel,Research & Development,Research Scientist,3,4,Marketing,1,Male,2,3,Married,6488,1,No,17,4,2,3,3,3,0,0,0
2073,26,No,Travel_Frequently,Research & Development,Healthcare Representative,1,1,Technical Degree,3,Male,5,1,Married,11471,3,No,21,3,2,8,2,3,7,1,2
2074,40,No,Travel_Rarely,Research & Development,Healthcare Representative,1,2,Other,3,Male,5,3,Married,14738,3,No,13,3,0,4,3,3,0,0,0
2075,45,No,Travel_Rarely,Research & Development,Manufacturing Director,1,4,Medical,4,Female,4,2,Married,10318,4,No,21,4,0,6,5,2,1,0,1
2076,51,No,Travel_Rarely,Sales,Sales Representative,2,3,Human Resources,3,Male,1,1,Married,5620,5,No,15,4,0,3,4,4,3,0,0
2077,24,Yes,Travel_Rarely,Research & Development,Healthcare Representative,13,3,Life Sciences,2,Female,4,2,Divorced,14270,7,No,11,3,0,1,4,3,0,0,0
2078,35,Yes,Travel_Frequently,Research & Development,Research Scientist,2,3,Medical,3,Female,1,4,Married,1042,1,Yes,14,3,1,0,3,3,0,0,0
2079,60,No,Travel_Frequently,Sales,Sales Representative,29,3,Marketing,1,Female,3,4,Married,5014,0,No,14,3,1,7,2,3,4,4,1
2080,27,No,Travel_Rarely,Sales,Sales Representative,2,2,Life Sciences,2,Male,2,2,Married,6994,2,No,14,3,0,2,3,2,2,2,2
2081,26,No,Travel_Rarely,Sales,Sales Representative,29,4,Life Sciences,3,Male,4,4,Divorced,10667,3,No,16,3,0,8,2,3,8,4,4
2082,29,No,Travel_Rarely,Human Resources,Manager,24,3,Marketing,2,Male,3,1,Married,7397,3,No,11,3,1,11,2,4,11,2,1
2083,60,No,Travel_Rarely,Research & Development,Research Scientist,9,4,Technical Degree,3,Female,2,3,Single,10344,2,No,15,3,0,9,4,4,5,0,2
2084,54,No,Travel_Frequently,Research & Development,Laboratory Technician,2,1,Life Sciences,1,Female,1,3,Married,2247,4,No,11,3,1,5,4,2,3,2,3
